IDpassageiro,Nome,Deck,NumeroCabine,PosicaoCabine,Procedencia,Destino,Idade,VIP,AllInclusive,ServicoCabine,Restaurante,Shopping,SPA,ParquedeAguas,Sobrevivente
7743_01,Jilley Alshipson,G,1244,P,Europa,Grecia,63.0,0,0,0.0,243.0,0.0,777.0,0.0,0
0563_01,Hamsp Petie,F,114,P,Africa,Monaco,33.0,0,0,840.0,642.0,402.0,21.0,0.0,0
1829_05,Atrinon Persed,D,56,P,America,Monaco,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5374_01,Candyn Loverthyo,F,1029,S,Europa,Outros,29.0,0,0,0.0,61.0,942.0,2.0,0.0,1
1685_02,Vana Dillestron,G,272,P,Europa,Monaco,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0
3511_01,Basps Horte,F,661,S,Africa,Monaco,22.0,0,0,124.0,0.0,1763.0,0.0,1014.0,0
5756_02,Billia Briggston,F,1194,P,Europa,Grecia,42.0,0,0,439.0,0.0,0.0,0.0,254.0,0
7085_01,Stech Pread,F,1466,P,Africa,Grecia,62.0,0,0,453.0,1.0,1911.0,0.0,0.0,0
3777_01,Mareson Clunic,B,147,S,America,Monaco,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4240_01,Sadiram Roustorly,C,152,S,America,Grecia,31.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4744_02,Sulaton Ingent,C,152,P,America,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6512_01,Mediton Oillepint,A,80,S,America,Grecia,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5689_01,Raceky Scotterkins,F,1180,P,Europa,Grecia,34.0,0,0,233.0,0.0,0.0,1054.0,156.0,0
3733_01,Dilatik Semootor,D,118,S,America,Grecia,34.0,1,0,0.0,4.0,0.0,685.0,1779.0,0
1233_01,Aarone Burryerson,G,184,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5527_01,Pamiea Dickman,G,886,P,Europa,Grecia,19.0,0,0,1.0,1.0,0.0,0.0,1755.0,0
3063_02,Joana Daughttley,G,499,P,Europa,Grecia,7.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1925_01,Olgary Matts,G,304,S,Europa,Grecia,50.0,0,1,0.0,0.0,0.0,0.0,0.0,0
2806_01,Boon Gene,D,95,S,Africa,Grecia,28.0,0,0,948.0,0.0,64.0,170.0,0.0,0
5818_01,Jeroy Mullericer,G,938,P,Europa,Outros,21.0,0,0,3553.0,5.0,0.0,0.0,2.0,0
9280_01,Celeon Hontichre,E,608,S,America,Monaco,32.0,0,0,0.0,1049.0,0.0,353.0,3235.0,0
6994_01,Bellus Obeaded,B,267,S,America,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3576_01,Ela Brenney,F,742,P,Europa,Grecia,22.0,0,0,0.0,4.0,0.0,0.0,1267.0,1
4559_01,Elene Rasmussony,F,854,S,Europa,Grecia,25.0,0,0,0.0,205.0,0.0,0.0,549.0,1
8318_04,Heres Ropie,F,1711,P,Africa,Monaco,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8816_05,Terops Diouselt,B,340,S,America,Grecia,64.0,0,0,0.0,1770.0,0.0,4111.0,180.0,0
6574_01,Nasliak Covetive,A,65,P,America,Grecia,22.0,0,0,0.0,335.0,0.0,818.0,3014.0,0
6243_01,Holey Maystuarey,G,1010,S,Europa,Malta,33.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7328_01,Agnesa Cainghannon,F,1410,S,Europa,Grecia,14.0,0,0,399.0,22.0,458.0,506.0,187.0,0
6262_02,Cops Pane,D,195,P,Outros,Grecia,18.0,0,0,102.0,3.0,186.0,2287.0,0.0,0
6030_06,Alene Ellson,G,981,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1622_01,Jayrin Sau,F,323,P,Africa,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2143_01,Justie Miltongson,F,419,S,Europa,Grecia,21.0,0,0,0.0,1433.0,0.0,1234.0,0.0,0
2091_01,Arlie Woodwinez,F,414,P,Europa,Grecia,33.0,0,0,356.0,0.0,0.0,245.0,0.0,0
4535_01,Randa Cardners,F,934,P,Europa,Grecia,20.0,0,0,631.0,93.0,0.0,0.0,0.0,0
1700_01,Zavior Waring,B,74,S,America,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6702_01,Dell Carverson,G,1087,P,Europa,Grecia,50.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0035_01,Luse Butte,D,1,P,Africa,Monaco,23.0,0,0,784.0,964.0,0.0,951.0,0.0,0
7247_01,Chrisa Hurchanney,F,1396,S,Europa,Grecia,30.0,0,0,0.0,0.0,0.0,0.0,1150.0,0
0521_01,Hery Hornettoney,E,32,S,Europa,Grecia,23.0,0,0,39.0,263.0,0.0,0.0,0.0,1
2737_02,Giedia Arterate,C,100,S,America,Grecia,26.0,0,0,2381.0,1772.0,0.0,0.0,2618.0,0
4208_01,Aarjel Jaff,D,144,P,Africa,Monaco,37.0,0,0,326.0,0.0,455.0,2.0,0.0,0
7242_01,Errak Reeddommy,B,273,S,America,Monaco,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3682_01,Wealke Ica,F,761,P,Africa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1462_01,Timmie Webstes,G,231,P,Europa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8071_01,Olly Klindsey,F,1546,S,Europa,Grecia,53.0,0,0,0.0,0.0,716.0,0.0,0.0,1
5111_02,Aske Unkcatted,B,171,P,America,Grecia,28.0,0,0,29.0,394.0,0.0,712.0,4360.0,0
3950_01,Mirara Steary,C,143,S,America,Grecia,29.0,0,0,3478.0,11153.0,15.0,203.0,15.0,1
2500_01,Curtle Hoppernardy,G,403,S,Europa,Grecia,22.0,0,0,272.0,44.0,0.0,1064.0,418.0,0
3067_01,France Dicksons,G,483,S,Europa,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4607_01,Ronard Hoppers,G,751,P,Europa,Malta,23.0,0,0,0.0,138.0,4.0,412.0,220.0,0
8969_01,Achiram Turtertive,C,299,P,America,Monaco,21.0,0,0,0.0,846.0,4407.0,0.0,2491.0,1
1959_01,Weion Exibuctich,C,66,P,America,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8844_01,Jacky Wynneyerson,E,579,S,Europa,Monaco,19.0,0,0,0.0,0.0,717.0,1.0,0.0,1
8674_01,Gra Resty,F,1784,P,Africa,Grecia,21.0,0,0,4924.0,0.0,49.0,2.0,0.0,0
6020_05,Mabela Hanner,F,1242,P,Europa,Monaco,34.0,0,0,0.0,968.0,273.0,0.0,283.0,0
1968_01,Delody Traverdy,G,319,P,Europa,Malta,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6810_01,Yots Knik,E,450,S,Africa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7367_02,Melios Letty,F,1523,P,Africa,Grecia,55.0,0,0,1236.0,0.0,52.0,0.0,0.0,0
4185_01,Coreee Waderoachez,G,688,P,Europa,Grecia,24.0,0,0,0.0,1725.0,0.0,0.0,0.0,1
0444_01,Camonk Curte,D,15,P,Africa,Grecia,32.0,1,0,2484.0,429.0,102.0,0.0,0.0,0
7077_01,Idarry Oneidson,F,1353,S,Europa,Grecia,36.0,0,0,21.0,0.0,844.0,0.0,0.0,0
6207_02,Cinkes Brity,F,1278,P,Africa,Grecia,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5601_04,Vanney Vandan,F,1069,S,Europa,Grecia,21.0,0,0,958.0,1668.0,82.0,0.0,78.0,1
8801_01,Justie Vincenton,F,1707,S,Europa,Grecia,37.0,0,0,10.0,557.0,51.0,83.0,0.0,0
0173_01,Hilip Grifford,E,11,S,Europa,Grecia,58.0,0,0,0.0,985.0,0.0,5.0,0.0,1
5602_01,Castab Sedece,B,190,P,America,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5076_01,Alicey Wolferguson,G,818,P,Europa,Grecia,13.0,0,0,0.0,0.0,60.0,1.0,5147.0,0
8657_01,Caish Harta,F,1780,P,Africa,Grecia,39.0,0,0,200.0,0.0,1083.0,65.0,0.0,1
7641_01,Harvin Peter,F,1586,P,Europa,Monaco,21.0,0,0,618.0,33.0,1.0,2.0,0.0,1
0811_03,Phams Nutte,F,152,S,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5987_01,Searla Stannondez,G,973,S,Europa,Grecia,29.0,0,0,0.0,5.0,6.0,0.0,0.0,1
3699_01,Golaron Tronsive,C,123,P,America,Monaco,32.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8207_01,Hers Buche,F,1695,P,Africa,Grecia,40.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5090_04,Adamy Willy,G,821,P,Europa,Grecia,7.0,0,1,0.0,0.0,0.0,0.0,0.0,0
6468_03,Elfs Crité,E,411,P,Africa,Grecia,36.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0474_01,Nicey Chardst,G,69,S,Europa,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0020_01,Almary Brantuarez,E,0,S,Europa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0
1162_01,Menchah Radisiouss,C,45,S,America,Grecia,31.0,0,0,0.0,1847.0,0.0,103.0,694.0,1
5725_01,Clindy Joycerton,F,1094,S,Europa,Grecia,24.0,0,0,156.0,0.0,364.0,489.0,383.0,1
2790_04,Tarrak Simous,B,86,P,America,Monaco,54.0,0,0,0.0,37.0,0.0,4689.0,0.0,0
2948_01,Tabiton Prearright,C,112,S,America,Grecia,55.0,0,0,0.0,1971.0,77.0,577.0,1050.0,1
6906_02,Apies Bun,E,440,P,Africa,Monaco,43.0,0,0,528.0,13.0,1583.0,11.0,0.0,0
2770_01,Oraine Gainebergan,G,443,S,Europa,Grecia,56.0,0,0,0.0,1721.0,0.0,96.0,0.0,0
7448_01,Line Bradlerson,F,1540,P,Europa,Monaco,25.0,0,0,244.0,0.0,40.0,294.0,124.0,0
0044_02,Kayne Coopelandez,G,3,P,Europa,Monaco,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3293_01,Wings Part,F,623,S,Africa,Grecia,20.0,0,0,915.0,12.0,25.0,205.0,311.0,1
3903_05,Tricky Doughan,F,804,P,Europa,Grecia,56.0,0,0,967.0,0.0,0.0,3.0,0.0,0
3488_02,Naosura Hoorbaring,D,110,P,America,Grecia,52.0,0,0,6.0,2333.0,11.0,1149.0,1.0,0
3896_01,Ainoxa Preeldy,C,140,S,Outros,Monaco,18.0,0,0,0.0,4387.0,0.0,2241.0,0.0,1
5058_03,Leos Apie,F,963,S,Africa,Grecia,42.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5998_01,Mara Haydenzier,G,977,S,Europa,Grecia,30.0,0,0,477.0,0.0,8.0,0.0,323.0,1
0008_03,Wezena Flatic,B,1,P,America,Monaco,45.0,0,0,39.0,7295.0,589.0,110.0,124.0,1
5466_04,Asterf Boltund,B,185,P,America,Monaco,35.0,0,0,0.0,4618.0,0.0,324.0,12061.0,0
1355_01,Timmie Paynard,G,203,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2270_01,Spuffs Fla,F,459,P,Africa,Grecia,46.0,0,0,171.0,0.0,1257.0,5.0,0.0,1
2892_02,Benry Gallenry,G,469,P,Europa,Monaco,12.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8085_01,Nandy Avisley,F,1549,S,Europa,Malta,35.0,0,0,635.0,3.0,0.0,0.0,25.0,0
3324_01,Yalmon Buche,F,630,S,Africa,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4448_01,Elody Flowensley,F,913,P,Europa,Grecia,40.0,0,0,0.0,0.0,2414.0,0.0,0.0,1
1186_02,Elany Browlerson,G,183,S,Europa,Grecia,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0
4430_01,Ireen Robins,F,836,S,Europa,Malta,18.0,0,0,0.0,2.0,1513.0,0.0,0.0,1
3458_01,Vitax Madan,F,710,P,Africa,Monaco,36.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1115_01,Arl Oneidson,G,173,S,Europa,Grecia,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3353_05,Ankaan Reming,C,125,S,America,Monaco,19.0,0,0,0.0,4494.0,0.0,11.0,3460.0,1
3484_02,Tonnie Kennetty,F,718,P,Europa,Malta,62.0,0,0,3.0,0.0,2908.0,0.0,0.0,1
3862_07,Chex Ple,D,124,S,Africa,Grecia,18.0,0,0,12.0,0.0,1105.0,658.0,16.0,0
6529_01,Davis Williotters,G,1063,S,Europa,Malta,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0840_01,Ebonyd Braymon,G,123,P,Europa,Grecia,27.0,0,0,663.0,1111.0,0.0,0.0,2.0,0
5059_01,Nancis Ryanga,F,1030,P,Europa,Monaco,21.0,0,0,639.0,0.0,0.0,0.0,0.0,0
1657_01,Shally Alest,G,267,P,Europa,Grecia,21.0,0,0,0.0,0.0,218.0,109.0,5321.0,0
8834_01,Milda Howayery,F,1715,S,Europa,Grecia,42.0,0,0,4.0,0.0,0.0,0.0,792.0,0
3337_01,Stra Boltund,B,125,S,America,Monaco,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4572_01,Fery Gouldensen,G,746,S,Europa,Monaco,23.0,0,0,42.0,0.0,0.0,765.0,2.0,0
1062_01,Erina Wolffy,F,219,P,Europa,Grecia,26.0,0,0,0.0,773.0,48.0,0.0,149.0,0
7769_01,Tonyan Mclarseney,E,504,P,Europa,Grecia,20.0,0,0,98.0,499.0,0.0,142.0,52.0,0
7187_01,Agnesa Olshaffey,G,1158,P,Europa,Malta,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4673_01,Willy Dicksons,F,950,P,Europa,Outros,19.0,0,0,35.0,2.0,481.0,121.0,0.0,0
8598_02,Eriana Mcbriggins,G,1394,P,Europa,Malta,39.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7194_01,Raque Waterson,F,1382,S,Europa,Outros,36.0,0,0,0.0,129.0,0.0,177.0,444.0,0
3230_01,Healls Sache,F,674,P,Africa,Grecia,62.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1877_01,Raque Ellahan,G,306,P,Europa,Grecia,37.0,0,0,28.0,25.0,26.0,806.0,3.0,0
9149_02,Meron Dompreced,B,350,S,America,Monaco,22.0,0,0,0.0,36.0,1.0,3761.0,4521.0,0
0964_01,Alderak Platch,B,36,P,America,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1576_01,Oahars Hapie,E,97,P,Africa,Grecia,28.0,0,0,641.0,0.0,372.0,0.0,16.0,0
4260_01,Chelly Kaney,G,696,S,Europa,Grecia,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9021_01,Wales Chake,E,577,P,Africa,Grecia,30.0,0,0,522.0,0.0,0.0,0.0,27.0,1
8344_01,Donch Pare,D,247,S,Africa,Grecia,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0992_02,Tareson Kiling,D,35,S,America,Grecia,29.0,0,0,387.0,942.0,0.0,9927.0,1341.0,0
1156_01,Sterfik Motter,B,47,S,America,Grecia,27.0,0,0,0.0,2987.0,2.0,3072.0,67.0,0
6857_01,Jenn Jenson,F,1310,S,Europa,Malta,35.0,0,0,22.0,0.0,1179.0,0.0,33.0,0
4710_01,Lift Cread,F,958,P,Africa,Grecia,22.0,0,0,130.0,15.0,2454.0,0.0,0.0,1
1892_01,Coxark Couseced,D,59,P,America,Grecia,50.0,0,0,5.0,809.0,0.0,309.0,731.0,1
1937_01,Therly Knoxtones,F,368,S,Europa,Grecia,47.0,0,0,7.0,877.0,17.0,0.0,0.0,0
5264_02,Marina Vinozarks,F,1012,S,Europa,Monaco,37.0,0,0,0.0,0.0,163.0,0.0,486.0,1
3677_01,Glenna Valezaley,F,694,S,Europa,Malta,24.0,0,0,105.0,0.0,37.0,518.0,0.0,0
7004_01,Karena Woodwardy,F,1337,S,Europa,Monaco,14.0,0,0,0.0,1.0,400.0,297.0,0.0,0
1544_01,Rosiey Ayalazquez,G,245,P,Europa,Grecia,21.0,0,0,9.0,0.0,0.0,0.0,800.0,0
7261_01,Rician Mondsey,G,1168,P,Europa,Malta,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3737_01,Ryany Bucklandez,G,614,S,Europa,Grecia,48.0,0,0,0.0,0.0,632.0,250.0,0.0,0
8420_01,Janne Hayder,E,554,S,Europa,Grecia,20.0,0,0,4210.0,4.0,0.0,58.0,0.0,0
7079_01,Violey Woodwinton,F,1354,S,Europa,Monaco,13.0,0,0,0.0,722.0,0.0,37.0,8.0,0
5490_01,Grog Emead,F,1137,P,Africa,Grecia,26.0,0,0,665.0,76.0,0.0,1478.0,0.0,0
9179_01,Paulah Tranciams,G,1494,P,Europa,Grecia,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3739_01,Francy Johnsby,G,615,S,Europa,Grecia,19.0,0,0,0.0,312.0,2.0,76.0,418.0,0
7596_01,Polaton Fralledic,C,283,S,America,Monaco,40.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0798_01,Ecco Gelle,F,147,S,Africa,Malta,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5852_01,Stendy Byerry,E,370,P,Europa,Grecia,27.0,0,0,0.0,0.0,0.0,727.0,260.0,0
7377_01,Estine Steelerettt,G,1186,P,Europa,Malta,43.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3801_01,Mayne Leblanchez,G,622,P,Europa,Monaco,27.0,0,0,0.0,0.0,0.0,36.0,437.0,0
4223_01,Manth Grean,F,790,S,Africa,Monaco,19.0,0,0,1184.0,88.0,0.0,0.0,334.0,1
2790_01,Asch Simous,B,86,P,America,Monaco,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8587_01,Ronard Fielsenders,F,1763,P,Outros,Grecia,25.0,0,0,637.0,0.0,89.0,312.0,2.0,0
1523_02,Baton Waring,B,64,S,America,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8719_03,Edaron Invebodene,A,104,S,America,Monaco,20.0,0,0,0.0,0.0,0.0,0.0,0.0,1
6148_01,Jagice Sueke,F,1176,S,Africa,Grecia,43.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7622_01,Jona Noeley,G,1237,S,Europa,Grecia,31.0,0,0,0.0,0.0,185.0,584.0,0.0,0
5628_01,Ebonya Potthews,G,900,P,Europa,Grecia,27.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5104_01,Keitha Waltonnedy,G,833,S,Europa,Outros,31.0,0,0,25.0,712.0,0.0,16.0,0.0,1
7778_01,Hammet Saste,F,1486,S,Africa,Grecia,34.0,0,0,1199.0,33.0,346.0,0.0,0.0,0
1148_06,Batares Clugete,C,42,P,America,Grecia,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7344_01,Ianya Powery,F,1413,S,Europa,Malta,15.0,0,0,0.0,0.0,9.0,0.0,952.0,0
8438_01,Kohs Prist,F,1624,S,Africa,Grecia,32.0,0,0,725.0,0.0,1641.0,0.0,0.0,0
8015_01,Kitauon Pulgaly,B,315,S,America,Grecia,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7700_01,Loss Bake,F,1603,P,Africa,Grecia,54.0,0,0,1144.0,140.0,2.0,2.0,0.0,0
4641_01,Vanie Peter,F,871,S,Europa,Grecia,45.0,0,0,65.0,63.0,3.0,713.0,27.0,0
4014_01,Hekabih Metful,B,125,P,America,Grecia,42.0,0,0,0.0,456.0,1.0,1193.0,3039.0,0
2863_01,Therek Thony,G,466,P,Europa,Grecia,27.0,0,0,0.0,2.0,49.0,0.0,801.0,0
5983_02,Allots Knike,F,1233,P,Africa,Grecia,47.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4453_01,Azhasim Inguel,D,149,P,America,Grecia,28.0,0,0,0.0,2560.0,0.0,134.0,307.0,0
1384_01,Violan Mayods,E,105,S,Europa,Grecia,17.0,0,0,21.0,0.0,690.0,260.0,5.0,0
4787_01,Milyla Lancock,G,780,S,Europa,Grecia,19.0,0,0,2.0,0.0,0.0,9.0,754.0,0
1749_01,Monald Coley,G,288,P,Europa,Malta,59.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7715_01,Denny Sterson,F,1605,P,Europa,Monaco,18.0,0,0,1.0,5.0,305.0,347.0,0.0,0
6237_01,Ockies Spien,F,1195,S,Africa,Grecia,52.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2092_01,Muffs Blan,D,70,S,Africa,Grecia,18.0,0,0,29.0,0.0,2315.0,0.0,1.0,1
1173_01,Ryany Gallandez,G,182,S,Europa,Malta,24.0,0,0,96.0,592.0,12.0,0.0,0.0,1
0160_01,Gory Atkinney,G,22,P,Europa,Grecia,22.0,0,0,4119.0,0.0,0.0,0.0,61.0,0
1572_01,Karie Shephendry,G,249,P,Europa,Grecia,26.0,0,0,758.0,17.0,11.0,0.0,0.0,0
8077_01,Racy Watsongley,G,1304,P,Europa,Grecia,20.0,0,0,721.0,122.0,0.0,0.0,0.0,0
5133_06,Shanya Josey,G,829,P,Europa,Monaco,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1030_01,Jorgie Farleyatton,F,213,P,Europa,Grecia,23.0,0,0,1081.0,0.0,0.0,0.0,7.0,0
3259_01,Des Tranciams,G,530,P,Europa,Grecia,20.0,0,0,508.0,0.0,1.0,1372.0,0.0,0
7820_01,Elanda Lambles,G,1258,P,Europa,Monaco,24.0,0,0,0.0,0.0,809.0,0.0,0.0,1
6208_01,Seat Burie,F,1279,P,Africa,Monaco,59.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5060_03,Segino Honatte,C,157,P,America,Monaco,27.0,0,0,0.0,867.0,0.0,20.0,1371.0,0
8841_01,Asinch Derry,F,1822,P,Africa,Grecia,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6156_01,Aleroy Gaineyerson,F,1179,S,Europa,Grecia,40.0,0,0,0.0,1.0,0.0,888.0,80.0,0
7993_02,Dyonon Frakepeed,A,96,S,America,Monaco,47.0,1,1,0.0,0.0,0.0,0.0,0.0,1
3756_01,Blus Snoaf,F,707,S,Africa,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7899_01,Benry Hinesh,G,1275,S,Europa,Grecia,69.0,0,1,0.0,0.0,0.0,0.0,0.0,0
1391_01,Berios Apie,F,276,P,Africa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4450_02,Ranons Clugete,C,140,P,America,Monaco,65.0,0,0,0.0,7194.0,0.0,6.0,0.0,1
8339_02,Eleb Dratembid,D,246,S,America,Grecia,22.0,0,0,0.0,3716.0,0.0,1098.0,2065.0,0
4657_01,Prilly Jacostarks,G,756,P,Europa,Grecia,17.0,0,0,372.0,0.0,477.0,0.0,0.0,0
7970_01,Genif Wassird,C,258,P,America,Monaco,18.0,0,0,0.0,3492.0,0.0,506.0,8.0,1
6984_03,Cupers Hake,F,1450,P,Africa,Grecia,19.0,0,0,1962.0,0.0,1.0,641.0,0.0,0
1424_01,Sarid Sageng,B,47,P,America,Grecia,32.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2659_01,Luse Gelie,E,182,S,Africa,Grecia,14.0,0,0,0.0,0.0,0.0,0.0,0.0,1
3201_01,Lynez Mcfaddoxter,F,670,P,Europa,Grecia,21.0,0,0,330.0,11.0,0.0,0.0,398.0,0
0333_01,Phios Melie,F,73,P,Africa,Monaco,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5258_01,Alrair Taptiritty,C,204,S,America,Grecia,70.0,0,0,241.0,1065.0,0.0,2290.0,2.0,1
1191_01,Annah Santry,F,229,S,Europa,Grecia,36.0,0,0,0.0,0.0,0.0,0.0,1583.0,0
1414_01,Andace Kinson,F,280,P,Europa,Grecia,65.0,0,0,259.0,0.0,0.0,0.0,1916.0,0
1165_04,Okulas Waring,B,44,P,America,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7569_02,Oate Sune,D,237,P,Africa,Grecia,50.0,1,0,828.0,0.0,572.0,1367.0,0.0,0
5927_01,Duhrak Sysilstict,B,201,P,America,Monaco,24.0,0,0,0.0,2421.0,0.0,725.0,2300.0,0
4403_01,Lina Peter,F,831,S,Europa,Grecia,55.0,0,0,134.0,935.0,0.0,6.0,394.0,0
2930_01,Cary Mejiaddox,G,474,P,Europa,Grecia,45.0,0,0,0.0,9.0,0.0,857.0,16.0,0
4927_03,Naffsh Brele,F,937,S,Africa,Grecia,20.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1216_01,Iree Pentss,G,182,P,Europa,Grecia,20.0,0,0,65.0,905.0,0.0,0.0,0.0,1
6844_01,Chones Brin,E,455,S,Africa,Monaco,23.0,0,0,71.0,0.0,1376.0,0.0,890.0,0
0340_01,Pentard Poille,B,10,S,America,Monaco,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1206_01,Vana Powery,F,241,P,Europa,Grecia,20.0,0,0,71.0,8.0,513.0,354.0,0.0,0
1507_04,Kirky Jeffey,F,289,S,Europa,Grecia,21.0,0,0,398.0,490.0,0.0,0.0,0.0,0
1129_01,Ritany Bellyonsley,E,80,S,Europa,Grecia,28.0,0,0,2.0,0.0,0.0,787.0,3.0,0
2762_01,Bobina Leonzaley,G,439,S,Europa,Grecia,36.0,0,0,625.0,0.0,260.0,0.0,0.0,0
7391_01,Joycey Coffmaney,G,1191,P,Europa,Grecia,32.0,0,1,0.0,0.0,0.0,0.0,0.0,0
2261_01,Millia Bairdford,F,441,S,Europa,Grecia,29.0,0,0,0.0,0.0,885.0,0.0,0.0,1
6647_01,Coreen Hermane,F,1273,S,Europa,Malta,29.0,0,0,2.0,3.0,1501.0,26.0,0.0,1
1453_01,Kimena Thorney,G,229,P,Europa,Monaco,16.0,0,0,0.0,2838.0,32.0,5.0,3404.0,0
0699_01,Roswal Sha,F,126,S,Africa,Outros,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6722_02,Saleh Dicely,E,445,S,America,Monaco,27.0,0,0,0.0,33.0,9.0,1847.0,2035.0,0
2024_02,Ianne Kinson,E,150,S,Europa,Monaco,17.0,0,0,44.0,1535.0,10.0,51.0,0.0,1
1602_01,Vina Chardsons,F,307,S,Europa,Grecia,18.0,0,0,0.0,0.0,0.0,2681.0,55.0,0
7565_01,Zaurion Praded,B,247,P,America,Grecia,37.0,0,0,2.0,7272.0,0.0,50.0,1282.0,1
1827_01,Chrisa Norrison,F,352,S,Europa,Monaco,24.0,0,0,0.0,94.0,1.0,56.0,427.0,0
1918_03,Hallux Assibler,A,23,S,America,Grecia,38.0,0,0,34.0,2043.0,0.0,1339.0,0.0,1
4116_01,Ryany Torrez,F,774,S,Europa,Grecia,21.0,0,0,40.0,0.0,736.0,0.0,0.0,1
2730_02,Candra Douglasen,F,527,S,Europa,Grecia,16.0,0,0,0.0,1115.0,0.0,1674.0,132.0,0
2578_01,Made Nasquez,F,498,S,Europa,Grecia,18.0,0,0,1153.0,0.0,0.0,1409.0,195.0,0
9220_01,Branca Meyerthy,G,1496,P,Europa,Grecia,25.0,0,0,2.0,45.0,45.0,0.0,815.0,0
3681_02,Giedir Irived,B,144,S,America,Grecia,21.0,0,0,4.0,0.0,137.0,1640.0,455.0,0
3700_01,Coreee Midtt,F,767,P,Europa,Grecia,23.0,0,0,58.0,396.0,15.0,0.0,180.0,0
